time,cycle,phase,x_inlet_door_right_slow,x_inlet_side_seq_running,z1_temp_sp,z1_temp_pv,z1_temp_mv,z1_wind_ahead_sp,z1_wind_ahead_pv,z1_wind_beyond_sp,z1_wind_beyond_pv,z1_err_ahead_err,z1_err_beyond_err,z1_air_sp,z1_air_pv,z1_air_mv,z1_air_flow,z1_gas_sp,z1_gas_pv,z1_gas_mv,z1_gas_flow,z1_ratio_ratio,z2_temp_sp,z2_temp_pv,z2_temp_mv,z2_wind_ahead_sp,z2_wind_ahead_pv,z2_wind_beyond_sp,z2_wind_beyond_pv,z2_err_ahead_err,z2_err_beyond_err,z2_air_sp,z2_air_mv,z2_air_flow,z2_air_pv,z2_gas_sp,z2_gas_flow,z2_gas_pv,z2_gas_mv,z2_ratio_ratio,z3_temp_mv,z3_temp_pv,z3_temp_sp,z3_wind_ahead_pv,z3_wind_ahead_sp,z3_wind_beyond_sp,z3_wind_beyond_pv,z3_err_beyond_err,z3_err_ahead_err,z3_air_sp,z3_air_pv,z3_air_mv,z3_air_flow,z3_gas_sp,z3_gas_pv,z3_gas_mv,z3_gas_flow,z3_ratio_ratio,z4_temp_sp,z4_temp_pv,z4_temp_mv,z4_wind_ahead_sp,z4_wind_ahead_pv,z4_wind_beyond_sp,z4_wind_beyond_pv,z4_err_ahead_err,z4_err_beyond_err,z4_air_sp,z4_air_pv,z4_air_mv,z4_air_flow,z4_gas_sp,z4_gas_pv,z4_gas_mv,z4_gas_flow,z4_ratio_ratio,z5_temp_sp,z5_temp_pv,z5_temp_mv,z5_wind_ahead_sp,z5_wind_ahead_pv,z5_wind_beyond_sp,z5_wind_beyond_pv,z5_err_ahead_err,z5_err_beyond_err,z5_air_sp,z5_air_pv,z5_air_mv,z5_air_flow,z5_gas_sp,z5_gas_pv,z5_gas_mv,z5_gas_flow,z5_ratio_ratio,z6_temp_sp,z6_temp_pv,z6_temp_mv,z6_wind_ahead_sp,z6_wind_ahead_pv,z6_wind_beyond_sp,z6_wind_beyond_pv,z6_err_ahead_err,z6_err_beyond_err,z6_air_sp,z6_air_pv,z6_air_mv,z6_air_flow,z6_gas_sp,z6_gas_pv,z6_gas_mv,z6_gas_flow,z6_ratio_ratio,score_iforest_z1,flag_iforest_z1,score_iforest_z2,flag_iforest_z2,score_iforest_z3,flag_iforest_z3,score_iforest_z4,flag_iforest_z4,score_iforest_z5,flag_iforest_z5,score_iforest_z6,flag_iforest_z6
2025-10-11T00:04:40.320,1,hold,0,0,670,670.6,70.0224,670,670.6,645,626.6,-0.599976,18.4,70.0224,70.1728,60.4099,2808.04,70.0224,69.8441,52.6094,229.077,12.258,670,670.3,52.7439,670,670.3,645,623.9,-0.299988,21.1,52.7439,53.5972,2115.03,52.8426,52.7439,173.715,52.942,40.8911,12.1753,48.0466,670.1,670,670.1,670,645,627.9,-0.0999756,17.1,48.0466,47.8412,51.4032,1961.01,48.0466,47.5624,37.2938,156.019,12.5691,670,670.6,44.536,670,670.6,645,635,-0.599976,10,44.536,44.73,48.1076,1789.44,44.536,44.4146,40.6013,145.681,12.2833,670,670.3,44.8415,670,670.3,645,640.3,-0.299988,4.70001,44.8415,45.2297,47.4278,1928.91,44.8415,45.3151,40.1593,148.622,12.9787,656.685,657,29.0392,656.685,657,631.685,631.8,-0.314941,-0.114929,29.0392,28.8495,36.6573,1183.47,29.0392,28.7927,31.0734,94.4665,12.5279,0.0039,0,0.0098,0,0.0069,0,0.0102,0,0.0049,0,0.0594,0
2025-10-11T00:04:42.320,1,hold,0,0,670,670.8,69.8276,670,670.7,645,626.4,-0.700012,18.6,69.8276,70.8449,59.9063,2834.61,69.8276,69.8456,52.5973,229.106,12.3724,670,670.5,52.554,670,670.5,645,624.1,-0.5,20.9,52.554,53.6803,2121.6,53.0068,52.554,174.694,53.2524,40.5888,12.1447,48.0466,670,670,670.1,670,645,628.3,-0.0999756,16.7,48.0466,47.8274,51.4399,1960.77,48.0466,47.5439,37.3386,155.944,12.5735,670,670.4,44.7048,670,670.4,645,635,-0.400024,10,44.7048,44.7244,48.1489,1789.39,44.7048,44.4194,40.6872,145.696,12.2817,670,670.3,44.836,670,670.2,645,640,-0.200012,5,44.836,45.2361,47.2476,1929.51,44.836,44.7836,40.2737,146.852,13.1392,656.618,657.2,28.7884,656.618,657.2,631.618,631.9,-0.582397,-0.28241,28.7884,28.814,36.6144,1180.87,28.7884,28.7738,31.0758,94.4294,12.5053,0.0039,0,0.0075,0,0.0084,0,0.0101,0,0.0051,0,0.0591,0
2025-10-11T00:04:44.320,1,hold,0,0,670,670.7,69.8978,670,670.6,645,626.3,-0.599976,18.7,69.8978,70.8585,59.7084,2833.4,69.8978,69.8882,52.5973,229.222,12.3609,670,670.6,52.4517,670,670.6,645,624.5,-0.599976,20.5,52.4517,53.4993,2119.09,52.9641,52.4517,172.588,52.6452,40.6752,12.2784,47.8638,670.3,670,670.3,670,645,628.5,-0.299988,16.5,47.8638,47.9417,51.3846,1966.09,47.8638,47.7745,37.3167,156.766,12.5416,670,670,44.971,670,670,645,635.1,0,9.90002,44.971,44.7816,48.2223,1793.43,44.971,44.517,40.7045,146.004,12.2834,670,669.9,45.0151,670,669.9,645,639.6,0.0999756,5.40002,45.0151,45.2887,47.2644,1928.71,45.0151,44.5053,40.5111,145.991,13.2112,656.618,657.1,28.867,656.618,657.1,631.618,632,-0.482361,-0.382385,28.867,28.8359,36.6144,1181.95,28.867,28.7892,31.0769,94.4936,12.5083,0.0029,0,0.0065,0,0.0082,0,0.0113,0,0.0061,0,0.0597,0
2025-10-11T00:04:46.320,1,hold,0,0,670,670.8,69.7889,670,670.9,645,626,-0.900024,19,69.7889,69.63,60.1254,2786.15,69.7889,69.8574,52.5415,229.13,12.1597,670,670.8,52.2521,670,670.8,645,625,-0.799988,20,52.2521,53.3371,2105.88,52.6619,52.2521,169.697,51.7568,40.8936,12.4097,47.4932,670.7,670,670.7,670,645,628.8,-0.700012,16.2,47.4932,47.7641,51.4219,1959.29,47.4932,47.9393,37.1517,157.266,12.4585,670,669.9,44.971,670,669.9,645,635.8,0.0999756,9.20001,44.971,44.9847,48.1794,1800.75,44.971,44.4664,40.8892,145.772,12.3532,670,669.9,45.0169,670,670,645,639.6,0,5.40002,45.0169,45.0298,47.3472,1920.39,45.0169,45.0694,40.41,147.904,12.9841,631.618,632,28.9468,656.618,657,631.618,632,-0.382385,-0.382385,28.9468,28.9021,36.6144,1184.99,28.9468,28.7738,31.0899,94.4158,12.5507,0.0030,0,0.0070,0,0.0076,0,0.0124,0,0.0071,0,0.1898,0
2025-10-11T00:04:48.320,1,hold,0,0,670,670.9,69.6761,670,670.9,645,625.8,-0.900024,19.2,69.6761,69.5147,60.1035,2782.82,69.6761,69.6606,52.5625,228.474,12.18,670,670.5,52.5061,670,670.4,645,625,-0.400024,20,52.5061,53.503,2095.28,52.3643,52.5061,171.648,52.3042,40.8324,12.2069,47.2008,671,670,671,670,645,628.7,-1,16.3,47.2008,47.8625,51.3147,1960.77,47.2008,47.6293,37.0559,156.16,12.5561,670,669.8,45.0626,670,669.8,645,635.9,0.200012,9.09998,45.0626,45.1311,48.178,1806.45,45.0626,44.6498,40.9529,146.451,12.3348,670,670.1,45.0169,670,670.1,645,639.6,-0.0999756,5.40002,45.0169,45.0165,47.4321,1919.67,45.0169,45.2567,40.3289,148.468,12.9299,631.55,631.9,28.9673,656.55,657,631.55,631.9,-0.449646,-0.34967,28.9673,28.8946,36.6144,1183.72,28.9673,28.7342,31.1139,94.2867,12.5545,0.0040,0,0.0059,0,0.0090,0,0.0131,0,0.0060,0,0.3173,0
2025-10-11T00:04:50.320,1,hold,0,0,670,670.8,69.7459,670,670.8,645,625.8,-0.799988,19.2,69.7459,70.6476,59.5973,2826.07,69.7459,69.6479,52.5928,228.432,12.3716,670,670.1,52.862,670,670.1,645,624.7,-0.0999756,20.3,52.862,53.8657,2089.97,52.193,52.862,172.464,52.6118,40.6218,12.1183,47.4467,670.7,670,670.7,670,645,628.5,-0.700012,16.5,47.4467,47.9084,51.0734,1962.48,47.4467,47.2907,37.1553,155.139,12.6498,670,669.6,45.2482,670,669.6,645,635.5,0.400024,9.5,45.2482,44.8447,48.3059,1793.39,45.2482,44.8436,40.8694,147.1,12.1916,670,670.6,44.5619,670,670.6,645,639.7,-0.599976,5.29999,44.5619,45.0987,47.4599,1922.69,44.5619,45.3056,40.0725,148.5,12.9474,631.55,631.9,28.9583,656.55,656.9,631.55,631.9,-0.34967,-0.34967,28.9583,28.9068,36.6144,1184.86,28.9583,28.6846,31.1669,94.1752,12.5814,0.0044,0,0.0079,0,0.0104,0,0.0142,0,0.0068,0,0.4435,0
2025-10-11T00:04:52.320,1,hold,0,0,670,670.9,69.6345,670,670.9,645,626.2,-0.900024,18.8,69.6345,70.1628,59.7743,2804.21,69.6345,69.8911,52.5221,229.286,12.2302,670,669.8,52.9521,670,669.8,645,624.5,0.200012,20.5,52.9521,53.8006,2102.01,52.5053,52.9521,170.494,51.9945,40.9397,12.3289,47.6131,670.5,670,670.5,670,645,628.4,-0.5,16.6,47.6131,47.6867,51.2575,1954.25,47.6131,47.3314,37.2636,155.315,12.5825,670,669.7,45.1646,670,669.7,645,635.3,0.299988,9.70001,45.1646,45.0461,48.2523,1802.25,45.1646,45.0528,40.8683,147.789,12.1947,670,670.7,44.4532,670,670.7,645,639.6,-0.700012,5.40002,44.4532,45.0977,47.2192,1924.88,44.4532,44.6534,40.085,146.325,13.1548,656.55,657,28.8592,656.55,657,631.55,631.9,-0.449646,-0.34967,28.8592,28.97,36.6051,1187.13,28.8592,28.7966,31.1339,94.5064,12.5614,0.0054,0,0.0094,0,0.0107,0,0.0158,0,0.0092,0,0.4379,0
2025-10-11T00:04:54.320,1,hold,0,0,670,671.2,69.3371,670,671.2,645,626.2,-1.20001,18.8,69.3371,69.3708,60.1349,2775.94,69.3371,69.9053,52.3122,229.29,12.1067,670,669.6,53.1384,670,669.6,645,624.6,0.400024,20.4,53.1384,53.9621,2106.85,52.6503,53.1384,170.831,52.0825,41.1186,12.333,47.6029,670.5,670,670.5,670,645,628.3,-0.5,16.7,47.6029,47.7397,51.2575,1957.81,47.6029,47.6855,37.1996,156.434,12.5152,670,669.9,44.9884,670,669.9,645,635.2,0.0999756,9.79999,44.9884,45.1578,48.2437,1807.2,44.9884,45.0622,40.8683,147.804,12.227,670,670.4,44.7067,670,670.4,645,639.6,-0.400024,5.40002,44.7067,45.0603,47.1329,1920.89,44.7067,44.0168,40.436,144.349,13.3072,656.483,656.9,28.878,656.483,656.9,631.483,631.8,-0.416809,-0.316772,28.878,28.9317,36.6083,1186.36,28.878,28.8055,31.1341,94.4821,12.5565,0.0080,0,0.0129,0,0.0095,0,0.0169,0,0.0097,0,0.4318,0
2025-10-11T00:04:56.320,1,hold,0,0,670,671,69.4879,670,671,645,626,-1,19,69.4879,69.7546,59.9536,2790.98,69.4879,69.6381,52.4037,228.4,12.2197,670,669.7,53.0555,670,669.7,645,624.9,0.299988,20.1,53.0555,53.8656,2115.42,52.8643,53.0555,173.679,52.9314,40.9787,12.18,47.3168,670.8,670,670.8,670,645,628,-0.799988,17,47.3168,47.7917,51.2331,1958.82,47.3168,47.6496,37.0789,156.291,12.5332,670,670.1,44.9884,670,670.1,645,635.5,-0.0999756,9.5,44.9884,45.2086,48.1681,1808.91,44.9884,44.948,40.8683,147.429,12.2696,670,670,44.9745,670,670,645,639.7,0,5.29999,44.9745,44.9488,47.246,1915.66,44.9745,44.5721,40.4624,146.209,13.1021,631.483,631.7,29.0513,656.483,656.7,631.483,631.7,-0.216797,-0.216797,29.0513,28.9415,36.6133,1186.92,29.0513,28.672,31.2286,94.0569,12.6192,0.0089,0,0.0169,0,0.0094,0,0.0180,0,0.0105,0,0.5568,0
2025-10-11T00:04:58.320,1,hold,0,0,670,670.8,69.6437,670,670.7,645,625.6,-0.700012,19.4,69.6437,70.0783,59.7405,2803.61,69.6437,69.6078,52.4177,228.314,12.2797,670,669.9,52.8768,670,669.9,645,624.9,0.0999756,20.1,52.8768,53.973,2118.54,52.9382,52.8768,174.683,53.2649,40.813,12.1279,47.2043,670.9,670,670.9,670,645,627.9,-0.900024,17.1,47.2043,47.751,51.1025,1958.43,47.2043,47.4075,37.077,155.505,12.594,670,670.2,44.8981,670,670.2,645,635.9,-0.200012,9.09998,44.8981,44.997,48.2203,1799.32,44.8981,44.9839,40.8683,147.53,12.1963,670,670.1,44.9745,670,670.1,645,639.9,-0.0999756,5.09998,44.9745,44.9318,47.321,1915.73,44.9745,45.1718,40.3043,148.172,12.9291,656.483,656.8,28.9555,656.483,656.8,631.483,631.6,-0.316772,-0.11676,28.9555,28.9728,36.609,1188.36,28.9555,28.6998,31.2693,94.1583,12.6209,0.0092,0,0.0196,0,0.0113,0,0.0167,0,0.0094,0,0.5500,0
2025-10-11T00:05:00.320,1,hold,0,0,670,670.6,69.8085,670,670.6,645,625.4,-0.599976,19.6,69.8085,69.4742,60.0109,2779.44,69.8085,69.7453,52.3491,228.777,12.1491,670,669.8,52.9685,670,669.8,645,624.9,0.200012,20.1,52.9685,53.8577,2120,53.0027,52.9685,172.257,52.5253,41.0712,12.3071,47.364,670.7,670,670.7,670,645,627.6,-0.700012,17.4,47.364,47.5956,51.1045,1950.94,47.364,47.3687,37.1088,155.395,12.5547,670,670.5,44.6223,670,670.5,645,636.2,-0.5,8.79999,44.6223,44.9058,48.3006,1796.83,44.6223,45.1095,40.6692,147.972,12.1431,670,670.2,44.8824,670,670.2,645,639.9,-0.200012,5.09998,44.8824,45.0711,47.3302,1922.15,44.8824,45.227,40.1911,148.255,12.9652,656.416,656.8,28.8878,656.416,656.8,631.416,631.7,-0.383789,-0.283813,28.8878,28.9298,36.6066,1185.66,28.8878,28.7352,31.2575,94.303,12.5728,0.0088,0,0.0218,0,0.0111,0,0.0151,0,0.0079,0,0.4139,0
2025-10-11T00:05:02.320,1,hold,0,0,670,670.8,69.611,670,670.8,645,625.3,-0.799988,19.7,69.611,69.3916,60.1844,2779.33,69.611,69.8339,52.1549,229.026,12.1354,670,670.1,52.8793,670,670.1,645,625.1,-0.0999756,19.9,52.8793,53.8125,2123.23,53.0435,52.8793,172.007,52.4106,41.2056,12.3438,47.713,670.3,670,670.3,670,645,627.6,-0.299988,17.4,47.713,47.5145,51.2142,1946.98,47.713,47.3677,37.1371,155.377,12.5307,670,670.6,44.518,670,670.6,645,636.4,-0.599976,8.59998,44.518,44.9752,48.2701,1799.73,44.518,45.0028,40.5391,147.492,12.2022,670,670.4,44.6968,670,670.4,645,639.8,-0.400024,5.20001,44.6968,45.1104,47.1646,1922.39,44.6968,44.6661,40.28,146.477,13.1242,656.416,656.8,28.8802,656.416,656.8,631.416,631.7,-0.383789,-0.283813,28.8802,28.9341,36.6066,1185.98,28.8802,28.7738,31.2472,94.3895,12.5647,0.0082,0,0.0236,0,0.0088,0,0.0136,0,0.0082,0,0.2793,0
2025-10-11T00:05:04.320,1,hold,0,0,670,670.7,69.6822,670,670.7,645,625.7,-0.700012,19.3,69.6822,70.1353,59.8266,2807.33,69.6822,69.5515,52.2916,228.09,12.308,670,670.6,52.421,670,670.7,645,624.9,-0.700012,20.1,52.421,53.966,2115.46,52.8813,52.421,174.705,53.2481,40.7107,12.1087,47.9828,669.8,670,669.8,670,645,627.4,0.200012,17.6,47.9828,47.7153,51.3052,1957.13,47.9828,47.2734,37.2894,155.082,12.6199,670,670.5,44.5938,670,670.5,645,636.2,-0.5,8.79999,44.5938,44.7928,48.206,1793.55,44.5938,44.5562,40.6577,146.08,12.2778,670,670.2,44.8725,670,670.2,645,639.6,-0.200012,5.40002,44.8725,44.889,47.2531,1911.35,44.8725,44.4113,40.4728,145.611,13.1264,656.416,656.8,28.8724,656.416,656.7,631.416,631.7,-0.283813,-0.283813,28.8724,28.8909,36.6066,1184.37,28.8724,28.7657,31.2523,94.3814,12.5487,0.0076,0,0.0219,0,0.0106,0,0.0106,0,0.0064,0,0.1468,0
2025-10-11T00:05:06.320,1,hold,0,0,670,670.8,69.5734,670,670.8,645,626.1,-0.799988,18.9,69.5734,70.0417,59.6987,2800.71,69.5734,69.4198,52.318,227.684,12.3008,670,671,52.0399,670,671,645,624.9,-1,20.1,52.0399,53.779,2114.49,52.8426,52.0399,172.282,52.5758,40.6428,12.2735,47.9858,669.8,670,669.8,670,645,627.6,0.200012,17.4,47.9858,47.5955,51.4272,1949.34,47.9858,47.5994,37.189,156.229,12.4775,670,670.2,44.8545,670,670.2,645,635.6,-0.200012,9.40002,44.8545,44.84,48.2481,1793.2,44.8545,44.4671,40.7511,145.826,12.2968,670,670.4,44.688,670,670.4,645,639.6,-0.400024,5.40002,44.688,44.889,47.2427,1913.75,44.688,44.7686,40.4064,146.931,13.0248,631.349,631.8,28.8037,656.349,656.7,631.349,631.8,-0.350708,-0.450684,28.8037,28.9047,36.6029,1184.77,28.8037,28.739,31.2596,94.3151,12.5619,0.0070,0,0.0209,0,0.0134,0,0.0080,0,0.0048,0,0.2745,0
2025-10-11T00:05:08.320,1,hold,0,0,670,670.7,69.6433,670,670.7,645,626.3,-0.700012,18.7,69.6433,69.9885,59.699,2799.86,69.6433,69.3763,52.3813,227.516,12.3062,670,671,52.0138,670,670.9,645,624.8,-0.900024,20.2,52.0138,53.3283,2114.48,52.8773,52.0138,169.597,51.718,40.8811,12.4677,47.8085,670.2,670,670.2,670,645,628.2,-0.200012,16.8,47.8085,47.7231,51.3743,1957.94,47.8085,47.8066,37.189,156.857,12.4823,670,670,44.9432,670,670,645,635,0,10,44.9432,44.8639,48.2481,1795.11,44.9432,44.5098,40.8535,146.056,12.2905,670,670.5,44.5886,670,670.5,645,639.5,-0.5,5.5,44.5886,44.918,47.3836,1915.3,44.5886,45.2537,40.1095,148.342,12.9114,631.349,631.8,28.7935,656.349,656.7,631.349,631.8,-0.350708,-0.450684,28.7935,28.9606,36.5636,1187.39,28.7935,28.7348,31.2601,94.3016,12.5914,0.0043,0,0.0188,0,0.0141,0,0.0074,0,0.0053,0,0.3998,0
2025-10-11T00:05:10.320,1,hold,0,0,670,670.7,69.6272,670,670.7,645,626.3,-0.700012,18.7,69.6272,69.1065,60.1099,2768.23,69.6272,69.3039,52.2597,227.284,12.1796,670,670.6,52.354,670,670.6,645,624.5,-0.599976,20.5,52.354,53.3679,2116.32,52.8544,52.354,171.587,52.252,40.8773,12.3338,47.2584,670.8,670,670.8,670,645,628.5,-0.799988,16.5,47.2584,47.8398,51.3374,1962.36,47.2584,47.8549,36.9833,156.947,12.5033,670,670,44.9432,670,670,645,635,0,10,44.9432,44.9497,48.2517,1799.99,44.9432,44.7656,40.8084,146.827,12.2592,670,670.8,44.3003,670,670.8,645,639.7,-0.799988,5.29999,44.3003,44.9984,47.1557,1918.73,44.3003,44.6664,40.0931,146.506,13.0966,631.349,631.7,28.8734,656.349,656.6,631.349,631.7,-0.250671,-0.350708,28.8734,28.9095,36.5815,1185.29,28.8734,28.7857,31.2619,94.4172,12.5538,0.0027,0,0.0152,0,0.0141,0,0.0079,0,0.0071,0,0.3938,0
2025-10-11T00:05:12.320,1,hold,0,0,670,670.3,69.9784,670,670.3,645,626.4,-0.299988,18.6,69.9784,69.3392,60.2823,2774.68,69.9784,69.1624,52.3549,226.853,12.2312,670,670.4,52.5234,670,670.4,645,624.2,-0.400024,20.8,52.5234,53.6612,2110.81,52.7491,52.5234,174.034,53.0591,40.6568,12.1287,47.4207,670.6,670,670.6,670,645,628.7,-0.599976,16.3,47.4207,47.9057,51.1111,1964.13,47.4207,47.4485,37.0855,155.631,12.6204,670,670.1,44.9432,670,670.1,645,634.9,-0.0999756,10.1,44.9432,45.0545,48.2312,1802.58,44.9432,44.841,40.7911,147.079,12.2559,670,670.6,44.4608,670,670.6,645,639.6,-0.599976,5.40002,44.4608,44.9938,46.9359,1917.58,44.4608,44.1637,40.268,144.818,13.2413,631.283,631.8,28.7117,656.283,656.7,631.283,631.8,-0.41748,-0.517456,28.7117,28.9973,36.4982,1189.37,28.7117,28.7573,31.2619,94.3367,12.6077,0.0040,0,0.0126,0,0.0126,0,0.0084,0,0.0083,0,0.5168,0
2025-10-11T00:05:14.320,1,hold,0,0,670,670.1,70.154,670,670.1,645,626.4,-0.0999756,18.6,70.154,70.0748,60.0448,2804.91,70.154,69.2455,52.7563,227.127,12.3495,670,670.6,52.3339,670,670.6,645,624.3,-0.599976,20.7,52.3339,53.4974,2109.61,52.751,52.3339,172.111,52.5008,40.7516,12.2572,47.5007,670.5,670,670.5,670,645,628.4,-0.5,16.6,47.5007,47.894,51.1175,1962.7,47.5007,47.3251,37.1452,155.249,12.6422,670,670.3,44.7595,670,670.3,645,634.9,-0.299988,10.1,44.7595,44.9255,48.2262,1797.58,44.7595,44.9878,40.7252,147.583,12.1801,670,670.3,44.722,670,670.3,645,639.7,-0.299988,5.29999,44.722,44.6949,47.1172,1905.47,44.722,44.2479,40.4312,145.181,13.1248,631.283,631.8,28.6999,656.283,656.8,631.283,631.8,-0.517456,-0.517456,28.6999,28.9531,36.5161,1187.56,28.6999,28.7991,31.2619,94.4544,12.5728,0.0066,0,0.0096,0,0.0117,0,0.0076,0,0.0085,0,0.6379,0
2025-10-11T00:05:16.320,1,hold,0,0,670,669.8,70.2453,670,669.6,645,626.4,0.400024,18.6,70.2453,69.8013,60.2763,2793.65,70.2453,69.2207,52.8003,227.031,12.3051,670,670.5,52.4114,670,670.5,645,624.4,-0.5,20.6,52.4114,53.5541,2102.13,52.5044,52.4114,169.92,51.8088,41.0164,12.3713,47.6722,670.3,670,670.3,670,645,628.2,-0.299988,16.8,47.6722,47.7825,51.2345,1958.44,47.6722,47.3609,37.2488,155.369,12.6051,670,670.4,44.6618,670,670.4,645,634.8,-0.400024,10.2,44.6618,44.9964,48.2262,1801.06,44.6618,44.9725,40.6065,147.497,12.2108,670,670.6,44.4427,670,670.7,645,639.9,-0.700012,5.09998,44.4427,44.5904,47.2299,1901.18,44.4427,44.8863,40.1506,147.227,12.9132,631.283,631.8,28.6878,656.283,656.8,631.283,631.8,-0.517456,-0.517456,28.6878,28.9606,36.4726,1187.23,28.6878,28.7744,31.2612,94.38,12.5792,0.0104,0,0.0077,0,0.0116,0,0.0066,0,0.0094,0,0.7572,0
2025-10-11T00:05:18.320,1,hold,0,0,670,669.6,70.4353,670,669.6,645,626,0.400024,19,70.4353,69.9715,60.371,2798.38,70.4353,69.5118,52.9187,228.063,12.2702,670,670.4,52.491,670,670.4,645,624.4,-0.400024,20.6,52.491,53.5457,2105.21,52.6013,52.491,172.354,52.5234,40.8926,12.2145,47.7582,670.2,670,670.2,670,645,628.2,-0.200012,16.8,47.7582,47.631,51.2549,1953.19,47.7582,47.5667,37.1854,156.032,12.5179,670,670.6,44.4692,670,670.6,645,634.9,-0.599976,10.1,44.4692,44.996,48.1631,1800.72,44.4692,44.779,40.5721,146.849,12.2623,670,670.9,44.152,670,670.9,645,639.9,-0.900024,5.09998,44.152,44.7548,47.1769,1908.03,44.152,44.685,39.9652,146.49,13.025,656.216,657.1,28.3398,656.216,657.1,631.216,631.9,-0.884033,-0.684082,28.3398,28.9212,36.4066,1185.61,28.3398,28.6716,31.1444,94.0427,12.6071,0.0156,0,0.0075,0,0.0094,0,0.0072,0,0.0126,0,0.7666,0
2025-10-11T00:05:20.320,1,hold,0,0,670,669.8,70.2593,670,669.8,645,625.7,0.200012,19.3,70.2593,70.0107,60.3284,2801.39,70.2593,70.286,52.7158,230.577,12.1495,670,670.5,52.3911,670,670.5,645,624.7,-0.5,20.3,52.3911,53.8439,2098.76,52.4441,52.3911,173.738,52.9768,40.6091,12.08,47.754,670.2,670,670.2,670,645,628.3,-0.200012,16.7,47.754,47.6366,51.2504,1953.1,47.754,47.6952,37.1856,156.466,12.4826,670,670.6,44.4541,670,670.6,645,634.5,-0.599976,10.5,44.4541,44.9527,47.9978,1798.99,44.4541,44.5278,40.6304,146.051,12.3175,670,671,44.0377,670,671,645,639.8,-1,5.20001,44.0377,44.8791,46.7065,1913.32,44.0377,44.011,40.0969,144.305,13.2589,631.216,631.9,28.5018,656.216,656.9,631.216,631.9,-0.684082,-0.684082,28.5018,28.8117,36.44,1181.44,28.5018,28.6907,31.1819,94.1313,12.551,0.0193,0,0.0048,0,0.0073,0,0.0079,0,0.0155,0,0.7549,0
2025-10-11T00:05:22.320,1,hold,0,0,670,670.1,70.1694,670,670.1,645,625.5,-0.0999756,19.5,70.1694,70.3345,60.501,2815.63,70.1694,70.7383,52.4811,232.047,12.1338,670,670.5,52.3789,670,670.5,645,625,-0.5,20,52.3789,53.6508,2102.22,52.5226,52.3789,171.175,52.1992,40.7825,12.2811,47.5702,670.4,670,670.4,670,645,628.2,-0.400024,16.8,47.5702,47.5795,51.3574,1949.96,47.5702,47.8845,37.087,157.125,12.4102,670,670.6,44.4403,670,670.6,645,634.1,-0.599976,10.9,44.4403,44.7,48.0798,1786.96,44.4403,44.5565,40.6231,146.145,12.2273,670,670.7,44.2873,670,670.7,645,639.6,-0.700012,5.40002,44.2873,44.7024,46.7825,1906.27,44.2873,43.8243,40.2832,143.718,13.2639,631.216,631.9,28.4857,656.216,656.7,631.216,631.9,-0.48407,-0.684082,28.4857,28.7812,36.4457,1180.51,28.4857,28.7503,31.1252,94.3395,12.5134,0.0219,0,0.0022,0,0.0063,0,0.0076,0,0.0163,0,0.7434,0
2025-10-11T00:05:24.320,1,hold,0,0,670,670.3,69.9862,670,670.3,645,625.6,-0.299988,19.4,69.9862,70.3868,60.5335,2816.6,69.9862,70.7804,52.2187,232.108,12.1349,670,670.3,52.5499,670,670.3,645,624.9,-0.299988,20.1,52.5499,53.5984,2112.52,52.7518,52.5499,170.761,52.0027,41.0418,12.3711,47.2872,670.7,670,670.7,670,645,628.6,-0.700012,16.4,47.2872,47.6185,51.3044,1953.16,47.2872,47.5628,37.0304,155.955,12.5239,670,670.6,44.4264,670,670.6,645,634.3,-0.599976,10.7,44.4264,44.646,48.0415,1786.23,44.4264,44.458,40.6262,145.809,12.2505,670,670.5,44.4542,670,670.5,645,639.5,-0.5,5.5,44.4542,44.5628,46.8986,1899.68,44.4542,44.5676,40.1809,146.22,12.9919,631.149,631.9,28.4072,656.149,656.7,631.149,631.9,-0.550537,-0.750549,28.4072,28.6691,36.4457,1175.27,28.4072,28.7225,31.0524,94.2354,12.4717,0.0234,0,0.0026,0,0.0058,0,0.0073,0,0.0145,0,0.7315,0
2025-10-11T00:05:26.320,1,hold,0,0,670,670.7,69.6142,670,670.7,645,626.2,-0.700012,18.8,69.6142,70.087,60.3879,2802.36,69.6142,69.9787,52.2549,229.376,12.2173,670,670,52.7282,670,670,645,624.7,0,20.3,52.7282,53.6348,2113.95,52.876,52.7282,173.718,52.9314,40.8545,12.1689,47.4515,670.5,670,670.4,670,645,628.8,-0.400024,16.2,47.4515,47.7682,51.1272,1957.54,47.4515,47.1719,37.1713,154.75,12.6497,670,670.4,44.5949,670,670.4,645,634.4,-0.400024,10.6,44.5949,44.5675,48.083,1783.89,44.5949,44.3881,40.663,145.606,12.2515,670,670.5,44.4413,670,670.5,645,639.5,-0.5,5.5,44.4413,44.6731,46.9113,1904.54,44.4413,44.7288,40.054,146.62,12.9896,631.149,631.9,28.3878,656.149,656.7,631.149,631.9,-0.550537,-0.750549,28.3878,28.6768,36.4457,1176.39,28.3878,28.6994,30.9987,94.1725,12.4918,0.0219,0,0.0047,0,0.0053,0,0.0065,0,0.0138,0,0.7204,0
