time;inlet door drive right motor status S1 slow (1 = on);Inlet side seq is running;zone 1 heating controller setpoint;zone 1 heating controller process value;zone 1 heating controller controller manipulated variable;zone 1 temperature detection wind ahead of charge SP;zone 1 temperature detection wind ahead of charge PV;zone 1 temperature detection wind beyond of charge SP;zone 1 temperature detection wind beyond charge;zone 1 control error temperature wind ahead of charge;zone 1 control error temperature wind beyond of charge;zone 1 combustion air controller setpoint;zone 1 combustion air controller process value;zone 1 combustion air controller controller manipulated variable;zone 1 combustion air control flow metering;zone 1 fuel gas controller setpoint;zone 1 fuel gas controller process value;zone 1 fuel gas controller controller manipulated variable;zone 1 fuel gas control flow metering;zone 1 combustion air/ fuel gas ratio;zone 2 heating controller setpoint;zone 2 heating controller process value;zone 2 heating controller controller manipulated variable;zone 2 temperature detection wind ahead of charge SP;zone 2 temperature detection wind ahead of charge PV;zone 2 temperature detection wind beyond of charge SP;zone 2 temperature detection wind beyond charge;zone 2 control error temperature wind ahead of charge;zone 2 control error temperature wind beyond of charge;zone 2 combustion air controller sepoint;zone 2 combustion air controller controller manipulated variable;zone 2 combustion air control flow metering;zone 2 combustion air controller process value;zone 2 fuel gas controller setpoint;zone 2 fuel gas control flow metering;zone 2 fuel gas controller process value;zone 2 fuel gas controller controller manipulated variable;zone 2 combustion air/ fuel gas ratio;zone 3 heating controller controller manipulated variable;zone 3 heating controller process value;zone 3 heating controller setpoint;zone 3 temperature detection wind ahead of charge PV;zone 3 temperature detection wind ahead of charge SP;zone 3 temperature detection wind beyond of charge SP;zone 3 temperature detection wind beyond charge;zone 3 control error temperature wind beyond of charge;zone 3 control error temperature wind ahead of charge;zone 3 combustion air controller setpoint;zone 3 combustion air controller process value;zone 3 combustion air controller controller manipulated variable;zone 3 combustion air control flow metering;zone 3 fuel gas controller setpoint;zone 3 fuel gas controller process value;zone 3 fuel gas controller controller manipulated variable;zone 3 fuel gas control flow metering;zone 3 combustion air/ fuel gas ratio;zone 4 heating controller setpoint;zone 4 heating controller process value;zone 4 heating controller controller manipulated variable;zone 4 temperature detection wind ahead of charge SP;zone 4 temperature detection wind ahead of charge PV;zone 4 temperature detection wind beyond of charge SP;zone 4 temperature detection wind beyond charge;zone 4 control error temperature wind ahead of charge;zone 4 control error temperature wind beyond of charge;zone 4 combustion air controller setpoint;zone 4 combustion air controller process value;zone 4 combustion air controller controller manipulated variable;zone 4 combustion air control flow metering;zone 4 fuel gas controller setpoint;zone 4 fuel gas controller process value;zone 4 fuel gas controller controller manipulated variable;zone 4 fuel gas control flow metering;zone 4 combustion air/ fuel gas ratio;zone 5 heating controller setpoint;zone 5 heating controller process value;zone 5 heating controller controller manipulated variable;zone 5 temperature detection wind ahead of charge SP;zone 5 temperature detection wind ahead of charge PV;zone 5 temperature detection wind beyond of charge SP;zone 5 temperature detection wind beyond charge;zone 5 control error temperature wind ahead of charge;zone 5 control error temperature wind beyond of charge;zone 5 combustion air controller setpoint;zone 5 combustion air controller process value;zone 5 combustion air controller controller manipulated variable;zone 5 combustion air control flow metering;zone 5 fuel gas controller setpoint;zone 5 fuel gas controller process value;zone 5 fuel gas controller controller manipulated variable;zone 5 fuel gas control flow metering;zone 5 combustion air/ fuel gas ratio;zone 6 heating controller setpoint;zone 6 heating controller process value;zone 6 heating controller controller manipulated variable;zone 6 temperature detection wind ahead of charge SP;zone 6 temperature detection wind ahead of charge PV;zone 6 temperature detection wind beyond of charge SP;zone 6 temperature detection wind beyond charge;zone 6 control error temperature wind ahead of charge;zone 6 control error temperature wind beyond of charge;zone 6 combustion air controller setpoint;zone 6 combustion air controller process value;zone 6 combustion air controller controller manipulated variable;zone 6 combustion air control flow metering;zone 6 fuel gas controller setpoint;zone 6 fuel gas controller process value;zone 6 fuel gas controller controller manipulated variable;zone 6 fuel gas control flow metering;zone 6 combustion air/ fuel gas ratio
10.10.2025 00:06:55.320000;0;0;670;671,4;84,7089;670;671,4;645;617,7;-1,40002;27,3;84,7089;85,4936;69,3027;3421,11;84,7089;85,2342;60,071;279,568;12,2371;670;670,8;67,4491;670;670,8;645;612,4;-0,799988;32,6;67,4491;68,3874;2714,2;67,8278;67,4491;220,197;67,1331;49,0969;12,3262;59,3042;670,8;670;670,8;670;645;617,6;-0,799988;27,4;59,3042;59,6205;64,4607;2443,8;59,3042;59,4258;43,8761;194,942;12,536;670;669,9;53,9762;670;669,9;645;626,6;0,0999756;18,4;53,9762;53,8901;56,2794;2155,99;53,9762;53,7946;45,789;176,458;12,2182;670;670;48,9437;670;670;645;637,2;0;7,79999;48,9437;48,5988;50,4772;2072,57;48,9437;48,6015;42,3605;159,438;12,9993;670;670,2;40,9018;670;670,2;645;635,8;-0,200012;9,20001;40,9018;40,9861;44,5531;1680,75;40,9018;40,8433;36,29;133,965;12,5462
10.10.2025 00:06:55.820000;0;0;670;671,4;84,6995;670;671,4;645;617,7;-1,40002;27,3;84,6995;85,1285;69,3922;3406,66;84,6995;85,2513;60,0662;279,624;12,183;670;670,7;67,5343;670;670,7;645;612,2;-0,700012;32,8;67,5343;68,396;2715,44;67,8549;67,5343;219,689;66,9902;49,2094;12,3604;59,4802;670,6;670;670,6;670;645;617,5;-0,599976;27,5;59,4802;59,4912;64,5058;2437,22;59,4802;59,4476;43,8833;195,001;12,4985;670;669,9;53,9762;670;669,9;645;626,7;0,0999756;18,3;53,9762;53,7745;56,3328;2150,88;53,9762;53,8475;45,789;176,633;12,1771;670;670,1;48,9437;670;670,1;645;637,2;-0,0999756;7,79999;48,9437;48,708;50,4349;2076,75;48,9437;48,6311;42,3605;159,536;13,0175;670;670,3;40,8106;670;670,3;645;635,8;-0,299988;9,20001;40,8106;40,9987;44,5409;1680,95;40,8106;40,8771;36,29;134,09;12,536
10.10.2025 00:06:56.320000;0;0;670;671,4;84,69;670;671,4;645;617,6;-1,40002;27,4;84,69;85,3128;69,3812;3415,16;84,69;85,2589;60,0282;279,636;12,2129;670;670,6;67,6204;670;670,5;645;612,1;-0,5;32,9;67,6204;68,259;2727,27;68,1745;67,6204;219,249;66,8521;49,3347;12,4391;59,5671;670,5;670;670,5;670;645;617,4;-0,5;27,6;59,5671;59,5064;64,5064;2439,76;59,5671;59,4658;43,8833;195,061;12,5077;670;670;53,9762;670;670;645;626,8;0;18,2;53,9762;53,7875;56,3356;2153;53,9762;53,8733;45,7864;176,73;12,1824;670;670,2;48,8531;670;670,2;645;637,2;-0,200012;7,79999;48,8531;48,7537;50,3714;2078,38;48,8531;48,6371;42,3673;159,517;13,0292;670;670,3;40,8095;670;670,3;645;635,8;-0,299988;9,20001;40,8095;40,9647;44,5515;1679,87;40,8095;40,8788;36,29;134,083;12,5286
10.10.2025 00:06:56.820000;0;0;670;671,4;84,6806;670;671,4;645;617,5;-1,40002;27,5;84,6806;85,471;69,3164;3419,99;84,6806;85,2511;59,9969;279,636;12,2301;670;670,4;67,7977;670;670,4;645;611,9;-0,400024;33,1;67,7977;68,3144;2727,28;68,1907;67,7977;219,211;66,8247;49,4687;12,4414;59,8355;670,2;670;670,2;670;645;617,4;-0,200012;27,6;59,8355;59,5234;64,5736;2439,98;59,8355;59,4541;43,8833;194,997;12,5129;670;670,1;53,9762;670;670,1;645;627,1;-0,0999756;17,9;53,9762;53,795;56,3372;2152,5;53,9762;53,9125;45,7786;176,833;12,1725;670;670,2;48,8523;670;670,2;645;637,2;-0,200012;7,79999;48,8523;48,7843;50,3715;2080,16;48,8523;48,6371;42,3829;159,543;13,0383;670;670,3;40,808;670;670,3;645;635,8;-0,299988;9,20001;40,808;40,9764;44,5515;1680,51;40,808;40,918;36,286;134,211;12,5214
10.10.2025 00:06:57.320000;0;0;670;671,4;84,6712;670;671,5;645;617,5;-1,5;27,5;84,6712;85,6195;69,2362;3427,9;84,6712;85,2585;59,9578;279,622;12,259;670;670,2;67,9766;670;670,2;645;611,9;-0,200012;33,1;67,9766;68,4466;2724,24;68,0868;67,9766;219,521;66,927;49,5606;12,41;59,9249;670;670;670;670;645;617,3;0;27,7;59,9249;59,5066;64,6431;2441,85;59,9249;59,4433;43,8833;194,987;12,5232;670;670,1;53,9762;670;670,1;645;627,2;-0,0999756;17,8;53,9762;53,8639;56,3073;2156,54;53,9762;53,9058;45,7847;176,811;12,1969;670;670,2;48,8516;670;670,2;645;637,2;-0,200012;7,79999;48,8516;48,8627;50,3715;2083,67;48,8516;48,6347;42,4165;159,509;13,063;670;670,4;40,7163;670;670,4;645;635,8;-0,400024;9,20001;40,7163;41,0431;44,5154;1682,77;40,7163;40,8729;36,2669;134,05;12,5533
10.10.2025 00:06:57.820000;0;0;670;671,4;84,6611;670;671,4;645;617,4;-1,40002;27,6;84,6611;85,7338;69,1177;3429,58;84,6611;85,1806;59,9145;279,341;12,2774;670;670,1;68,0664;670;670,1;645;611,8;-0,0999756;33,2;68,0664;68,4974;2715,34;67,8764;68,0664;220,225;67,1184;49,5014;12,3298;59,9249;669,9;670;669,9;670;645;617,2;0,0999756;27,8;59,9249;59,5427;64,6848;2440,61;59,9249;59,4267;43,8928;194,894;12,5228;670;670,2;53,8856;670;670,2;645;627,3;-0,200012;17,7;53,8856;53,9273;56,3013;2157,16;53,8856;53,8968;45,7847;176,781;12,2024;670;670,2;48,8509;670;670,2;645;637,2;-0,200012;7,79999;48,8509;48,8547;50,3715;2083,96;48,8509;48,6215;42,4298;159,453;13,0695;670;670,4;40,7141;670;670,4;645;635,8;-0,400024;9,20001;40,7141;41,0342;44,5328;1682,24;40,7141;40,9063;36,2481;134,198;12,5355
10.10.2025 00:06:58.320000;0;0;670;671,4;84,6517;670;671,4;645;617,2;-1,40002;27,8;84,6517;85,8365;68,9904;3433,4;84,6517;85,0944;59,9554;279,084;12,3024;670;669,9;68,0664;670;669,9;645;611,7;0,0999756;33,3;68,0664;68,5321;2713,56;67,8204;68,0664;220,919;67,3299;49,4301;12,283;60,0151;669,8;670;669,8;670;645;617,2;0,200012;27,8;60,0151;59,4068;64,8186;2434,4;60,0151;59,411;43,887;194,868;12,4926;670;670,4;53,7041;670;670,4;645;627,4;-0,400024;17,6;53,7041;53,9733;56,3013;2160,28;53,7041;53,8772;45,7847;176,704;12,2254;670;670,3;48,7598;670;670,3;645;637,2;-0,299988;7,79999;48,7598;48,8847;50,3589;2084,28;48,7598;48,6175;42,4022;159,44;13,0725;670;670,5;40,6216;670;670,5;645;635,9;-0,5;9,09998;40,6216;41,1008;44,4735;1685,29;40,6216;40,8632;36,2213;134,018;12,5751
10.10.2025 00:06:58.820000;0;0;670;671,2;84,8233;670;671,2;645;617,2;-1,20001;27,8;84,8233;85,2006;69,2216;3408,43;84,8233;84,97;60,0608;278,68;12,2306;670;669,8;68,1566;670;669,8;645;611,7;0,200012;33,3;68,1566;68,6741;2706,26;67,6542;68,1566;221,364;67,4802;49,3188;12,2254;60,0158;669,8;670;669,8;670;645;617,2;0,200012;27,8;60,0158;59,4497;64,8302;2437,12;60,0158;59,3893;43,887;194,787;12,5117;670;670,4;53,7019;670;670,4;645;627,4;-0,400024;17,6;53,7019;53,989;56,2908;2158,98;53,7019;53,8714;45,7529;176,688;12,2192;670;670,2;48,8487;670;670,2;645;637,2;-0,200012;7,79999;48,8487;48,9015;50,3693;2085,48;48,8487;48,5845;42,457;159,334;13,0888;670;670,6;40,5285;670;670,6;645;635,9;-0,599976;9,09998;40,5285;41,1052;44,4715;1685,31;40,5285;40,8813;36,1665;134,093;12,5683
10.10.2025 00:06:59.320000;0;0;670;671;84,9958;670;671;645;617,2;-1;27,8;84,9958;84,9453;69,2829;3397,41;84,9958;84,8673;60,0779;278,339;12,206;670;669,8;68,1573;670;669,8;645;611,7;0,200012;33,3;68,1573;68,7264;2705,49;67,6058;68,1573;221,292;67,4748;49,3034;12,2259;60,0166;669,8;670;669,8;670;645;617,2;0,200012;27,8;60,0166;59,5431;64,8135;2441,59;60,0166;59,411;43,9001;194,894;12,5278;670;670,4;53,6998;670;670,4;645;627,3;-0,400024;17,7;53,6998;53,7408;56,312;2150,65;53,6998;53,8655;45,7501;176,666;12,1735;670;670,2;48,848;670;670,2;645;637,2;-0,200012;7,79999;48,848;48,8742;50,3693;2083,84;48,848;48,5901;42,4654;159,388;13,0739;670;670,4;40,7054;670;670,4;645;635,9;-0,400024;9,09998;40,7054;41,0656;44,459;1683,37;40,7054;40,8319;36,2084;133,89;12,5728
10.10.2025 00:06:59.820000;0;0;670;670,8;85,1697;670;670,8;645;617,2;-0,799988;27,8;85,1697;84,9304;69,3543;3398,58;85,1697;84,7916;60,0948;278,104;12,2205;670;669,7;68,2481;670;669,7;645;611,7;0,299988;33,3;68,2481;68,797;2702,33;67,5232;68,2481;221,121;67,4229;49,2939;12,221;59,9266;670;670;670;670;645;617,4;0;27,6;59,9266;59,5657;64,7756;2443,79;59,9266;59,4219;43,9072;194,904;12,5385;670;670,4;53,6976;670;670,4;645;627,2;-0,400024;17,8;53,6976;53,721;56,3267;2150,18;53,6976;53,8686;45,743;176,689;12,1693;670;670,2;48,8473;670;670,2;645;637,2;-0,200012;7,79999;48,8473;48,8996;50,3693;2084,92;48,8473;48,5894;42,4759;159,399;13,0799;670;670,4;40,7032;670;670,4;645;635,9;-0,400024;9,09998;40,7032;41,073;44,4209;1683,83;40,7032;40,7843;36,2539;133,721;12,5921
10.10.2025 00:07:00.320000;0;0;670;670,7;85,2549;670;670,7;645;617,2;-0,700012;27,8;85,2549;84,8639;69,4423;3394,63;85,2549;84,7362;60,0924;277,909;12,2149;670;669,8;68,1592;670;669,8;645;611,8;0,200012;33,2;68,1592;68,813;2704,34;67,5694;68,1592;220,863;67,3441;49,3452;12,2444;59,8361;670,2;670;670,2;670;645;617,6;-0,200012;27,4;59,8361;59,7468;64,6515;2449,78;59,8361;59,4489;43,9788;194,992;12,5635;670;670,4;53,6954;670;670,4;645;627,2;-0,400024;17,8;53,6954;53,7465;56,3304;2151,52;53,6954;53,8956;45,7257;176,778;12,1708;670;670,2;48,8465;670;670,3;645;637,2;-0,299988;7,79999;48,8465;48,8219;50,3693;2081,92;48,8465;48,593;42,4741;159,385;13,0622;670;670,3;40,7912;670;670,3;645;635,9;-0,299988;9,09998;40,7912;41,0135;44,3959;1681,56;40,7912;40,6391;36,2539;133,27;12,6176
10.10.2025 00:07:00.820000;0;0;670;670,7;85,2506;670;670,7;645;617,3;-0,700012;27,7;85,2506;84,6758;69,5608;3388,39;85,2506;84,6527;60,0815;277,635;12,2044;670;670;68,0693;670;670;645;611,8;0;33,2;68,0693;68,8159;2701,2;67,527;68,0693;220,641;67,2687;49,3696;12,2425;59,6548;670,4;670;670,4;670;645;617,7;-0,400024;27,3;59,6548;59,6613;64,6515;2444,83;59,6548;59,4519;43,9545;195,015;12,5366;670;670,5;53,6029;670;670,5;645;627;-0,5;18;53,6029;53,6787;56,3829;2147,53;53,6029;53,9223;45,6685;176,891;12,1404;670;670,3;48,7552;670;670,3;645;637,2;-0,299988;7,79999;48,7552;48,7361;50,3693;2078,43;48,7552;48,6041;42,4408;159,486;13,0321;670;670,3;40,7897;670;670,3;645;635,9;-0,299988;9,09998;40,7897;40,9852;44,4471;1680,71;40,7897;40,5876;36,2999;133,063;12,6309
10.10.2025 00:07:01.320000;0;0;670;670,7;85,2464;670;670,7;645;617,4;-0,700012;27,6;85,2464;84,776;69,5362;3392,07;85,2464;84,5847;60,1205;277,412;12,2276;670;670;68,0693;670;670;645;611,9;0;33,1;68,0693;68,876;2698,96;67,4711;68,0693;220,506;67,2432;49,3636;12,2398;59,5623;670,5;670;670,5;670;645;617,9;-0,5;27,1;59,5623;59,701;64,632;2448,86;59,5623;59,4811;43,9134;195,098;12,552;670;670,5;53,6;670;670,5;645;626,9;-0,5;18,1;53,6;53,7579;56,3555;2152,46;53,6;53,9317;45,6483;176,896;12,1679;670;670,4;48,6636;670;670,4;645;637,4;-0,400024;7,59998;48,6636;48,7425;50,3693;2078,86;48,6636;48,6329;42,4324;159,503;13,0334;670;670,3;40,7878;670;670,3;645;635,9;-0,299988;9,09998;40,7878;40,9731;44,3982;1678,62;40,7878;40,4948;36,3071;132,771;12,6429
10.10.2025 00:07:01.820000;0;0;670;670,7;85,242;670;670,7;645;617,5;-0,700012;27,5;85,242;84,8698;69,5075;3395,51;85,242;84,5301;60,1906;277,259;12,2467;670;670,1;68,0693;670;670,1;645;612;-0,0999756;33;68,0693;68,9159;2700,07;67,4547;68,0693;220,523;67,2286;49,3716;12,2439;59,5589;670,5;670;670,5;670;645;618;-0,5;27;59,5589;59,8611;64,5399;2455,74;59,5589;59,4746;43,9134;195,089;12,5878;670;670,6;53,5066;670;670,6;645;626,8;-0,599976;18,2;53,5066;53,8178;56,334;2154,05;53,5066;53,945;45,5867;176,952;12,1731;670;670,4;48,6614;670;670,4;645;637,4;-0,400024;7,59998;48,6614;48,7291;50,3688;2078,61;48,6614;48,6582;42,4286;159,624;13,0219;670;670,3;40,7864;670;670,3;645;635,9;-0,299988;9,09998;40,7864;40,8755;44,4835;1675,26;40,7864;40,4617;36,3694;132,663;12,6279
10.10.2025 00:07:02.320000;0;0;670;670,7;85,2377;670;670,7;645;617,6;-0,700012;27,4;85,2377;84,7262;69,6003;3391,36;85,2377;84,5326;60,1415;277,267;12,2314;670;670,1;68,0693;670;670,1;645;612;-0,0999756;33;68,0693;68,8841;2704,27;67,5756;68,0693;220,311;67,1678;49,4573;12,2748;59,4655;670,6;670;670,6;670;645;617,9;-0,599976;27,1;59,4655;59,9469;64,4608;2458,46;59,4655;59,5233;43,9134;195,224;12,5931;670;670,6;53,503;670;670,8;645;626,7;-0,799988;18,3;53,503;53,8178;56,3473;2153,42;53,503;53,97;45,5515;177,009;12,1656;670;670,4;48,6593;670;670,4;645;637,5;-0,400024;7,5;48,6593;48,7405;50,3688;2078,14;48,6593;48,6948;42,4286;159,706;13,0122;670;670,3;40,7849;670;670,3;645;635,8;-0,299988;9,20001;40,7849;40,8119;44,4835;1673,29;40,7849;40,3649;36,4256;132,397;12,6384
10.10.2025 00:07:02.820000;0;0;670;670,7;85,2333;670;670,7;645;617,5;-0,700012;27,5;85,2333;85,2215;69,402;3411,5;85,2333;84,4973;60,3808;277,164;12,3086;670;670,3;67,888;670;670,3;645;612,1;-0,299988;32,9;67,888;68,6992;2714,97;67,7952;67,888;220,298;67,16;49,574;12,3241;59,552;670,5;670;670,5;670;645;617,9;-0,5;27,1;59,552;59,7102;64,5575;2449,24;59,552;59,5115;43,9134;195,198;12,5475;670;670,8;53,318;670;670,8;645;626,7;-0,799988;18,3;53,318;53,7864;56,3585;2151,36;53,318;53,9544;45,4514;176,957;12,1575;670;670,4;48,6571;670;670,4;645;637,5;-0,400024;7,5;48,6571;48,7068;50,3688;2074,86;48,6571;48,7262;42,4286;159,847;12,9803;670;670,3;40,7835;670;670,3;645;635,8;-0,299988;9,20001;40,7835;40,7653;44,4835;1670,26;40,7835;40,4433;36,4057;132,731;12,5838
10.10.2025 00:07:03.320000;0;0;670;670,7;85,2298;670;670,7;645;617,5;-0,700012;27,5;85,2298;85,4695;69,3305;3420,61;85,2298;84,4738;60,4279;277,061;12,346;670;670,4;67,7964;670;670,4;645;612,1;-0,400024;32,9;67,7964;68,6637;2719,69;67,965;67,7964;220,105;67,1169;49,6229;12,3563;59,5496;670,5;670;670,5;670;645;617,8;-0,5;27,2;59,5496;59,8161;64,5173;2452,46;59,5496;59,535;43,9134;195,288;12,5582;670;670,9;53,2239;670;670,9;645;626,7;-0,900024;18,3;53,2239;53,7013;56,4036;2149,07;53,2239;53,9465;45,4244;176,919;12,1472;670;670,5;48,565;670;670,4;645;637,6;-0,400024;7,40002;48,565;48,6521;50,3688;2075;48,565;48,734;42,3998;159,809;12,9843;670;670,2;40,8727;670;670,2;645;635,8;-0,200012;9,20001;40,8727;40,6831;44,5298;1667,53;40,8727;40,5529;36,3358;133,155;12,5232
10.10.2025 00:07:03.820000;0;0;670;670,7;85,2255;670;670,7;645;617,5;-0,700012;27,5;85,2255;85,539;69,2797;3424,46;85,2255;84,4157;60,495;276,845;12,3696;670;670,5;67,704;670;670,5;645;612,1;-0,5;32,9;67,704;68,6954;2703,73;67,642;67,704;220,222;67,1292;49,5943;12,2773;59,6371;670,4;670;670,4;670;645;617,5;-0,400024;27,5;59,6371;59,8777;64,5193;2454,03;59,6371;59,5237;43,9192;195,225;12,5702;670;671;53,128;670;671;645;626,8;-1;18,2;53,128;53,7481;56,3697;2148,86;53,128;53,9117;45,3603;176,779;12,1557;670;670,5;48,5624;670;670,5;645;637,7;-0,5;7,29999;48,5624;48,6805;50,3688;2077,49;48,5624;48,7069;42,4073;159,772;13,0029;670;670,1;40,9622;670;670,1;645;635,7;-0,0999756;9,29999;40,9622;40,6788;44,5834;1667,67;40,9622;40,796;36,3169;133,939;12,4509
10.10.2025 00:07:04.320000;0;0;670;670,7;85,2211;670;670,5;645;617,5;-0,5;27,5;85,2211;85,8935;69,0769;3436,36;85,2211;84,3295;60,5778;276,541;12,4262;670;670,5;67,7011;670;670,5;645;612;-0,5;33;67,7011;68,8335;2692,2;67,3377;67,7011;220,434;67,1957;49,4628;12,2132;59,6349;670,4;670;670,4;670;645;617,4;-0,400024;27,6;59,6349;59,9734;64,4616;2457,95;59,6349;59,512;43,9243;195,194;12,5924;670;671,1;53,0313;670;671,1;645;626,8;-1,09998;18,2;53,0313;53,7315;56,3413;2152,52;53,0313;53,7981;45,2889;176,401;12,2024;670;670,5;48,5595;670;670,5;645;637,7;-0,5;7,29999;48,5595;48,703;50,3688;2076,37;48,5595;48,6991;42,4062;159,716;13,0005;670;670,1;40,9617;670;670,1;645;635,7;-0,0999756;9,29999;40,9617;40,6509;44,5853;1665,73;40,9617;40,9174;36,2505;134,269;12,4058
10.10.2025 00:07:04.820000;0;0;670;670,4;85,4881;670;670,4;645;617,5;-0,400024;27,5;85,4881;85,6557;69,2641;3424,4;85,4881;84,2361;60,7503;276,269;12,3952;670;670,4;67,7887;670;670,4;645;611,9;-0,400024;33,1;67,7887;69,0525;2682,33;67,0473;67,7887;220,962;67,3333;49,3684;12,1393;59,8137;670,2;670;670,2;670;645;617,3;-0,200012;27,7;59,8137;60,0543;64,5002;2462,55;59,8137;59,4889;44,013;195,137;12,6196;670;671,1;53,024;670;671,1;645;626,8;-1,09998;18,2;53,024;53,8463;56,3157;2156,31;53,024;53,6967;45,2849;176,096;12,2451;670;670,5;48,5566;670;670,5;645;637,7;-0,5;7,29999;48,5566;48,6392;50,3688;2073,98;48,5566;48,6564;42,4207;159,651;12,9907;670;670,1;40,9617;670;670,2;645;635,7;-0,200012;9,29999;40,9617;40,6897;44,6492;1669,24;40,9617;41,0548;36,1959;134,764;12,3864
10.10.2025 00:07:05.320000;0;0;670;670,5;85,3959;670;670,5;645;617,5;-0,5;27,5;85,3959;85,3857;69,3429;3419,51;85,3959;84,217;60,8238;276,206;12,3803;670;670,3;67,8769;670;670,3;645;611,8;-0,299988;33,2;67,8769;69,1578;2681,85;67,0122;67,8769;221,458;67,4903;49,272;12,11;59,9035;670;670;669,9;670;645;617,2;0,0999756;27,8;59,9035;60,1214;64,5035;2465,3;59,9035;59,4796;44,0709;195,093;12,6365;670;671,2;52,9264;670;671,2;645;626,8;-1,20001;18,2;52,9264;53,9095;56,2163;2157,72;52,9264;53,5763;45,2573;175,627;12,2858;670;670,4;48,6442;670;670,4;645;637,8;-0,400024;7,20001;48,6442;48,5561;50,3708;2069,63;48,6442;48,6601;42,4186;159,554;12,9714;670;670,2;40,8711;670;670,3;645;635,7;-0,299988;9,29999;40,8711;40,7641;44,6635;1671,81;40,8711;41,1233;36,1799;134,936;12,3896
10.10.2025 00:07:05.820000;0;0;670;670,3;85,5731;670;670,3;645;617,4;-0,299988;27,6;85,5731;85,4433;69,3404;3417,5;85,5731;84,1758;60,9172;276,122;12,3768;670;670,3;67,8755;670;670,2;645;611,7;-0,200012;33,3;67,8755;69,2406;2675,3;66,9401;67,8755;221,815;67,607;49,1682;12,0609;59,9035;670,1;670;670,1;670;645;617;-0,0999756;28;59,9035;60,0584;64,5298;2462,39;59,9035;59,442;44,1088;194,982;12,6288;670;671,1;53,0088;670;671,1;645;626,9;-1,09998;18,1;53,0088;54,0782;56,0252;2164,47;53,0088;53,4112;45,3268;175,073;12,3632;670;670,4;48,642;670;670,4;645;637,8;-0,400024;7,20001;48,642;48,6278;50,3689;2075,09;48,642;48,6168;42,42;159,467;13,0127;670;670,4;40,6895;670;670,4;645;635,7;-0,400024;9,29999;40,6895;40,8071;44,6971;1673,57;40,6895;41,1994;36,1007;135,178;12,3805
10.10.2025 00:07:06.320000;0;0;670;670,3;85,5717;670;670,3;645;617,3;-0,299988;27,7;85,5717;85,5463;69,3423;3423,22;85,5717;84,3126;60,9983;276,659;12,3734;670;670,1;68,0552;670;670,1;645;611,8;-0,0999756;33,2;68,0552;69,4717;2676,86;66,7916;68,0552;221,99;67,6765;49,0316;12,0585;59,9035;670,1;670;670,1;670;645;617;-0,0999756;28;59,9035;59,9048;64,556;2455,3;59,9035;59,5111;44,1033;195,221;12,577;670;671,1;53,0015;670;671,1;645;627;-1,09998;18;53,0015;54,1433;55,9;2165,32;53,0015;53,3078;45,3488;174,797;12,3876;670;670,5;48,5498;670;670,5;645;637,8;-0,5;7,20001;48,5498;48,6875;50,3689;2075,71;48,5498;48,5966;42,42;159,357;13,0256;670;670,4;40,6877;670;670,4;645;635,7;-0,400024;9,29999;40,6877;40,8298;44,7192;1674,98;40,6877;41,2301;36,0977;135,247;12,3846
10.10.2025 00:07:06.820000;0;0;670;670,2;85,6604;670;670,2;645;617,2;-0,200012;27,8;85,6604;85,4453;69,4009;3420,46;85,6604;84,5338;60,9358;277,451;12,3282;670;670,1;68,0552;670;670,1;645;611,9;-0,0999756;33,1;68,0552;69,4211;2677,96;67,0187;68,0552;221,829;67,6505;49,0909;12,0722;59,9035;670,1;670;670,2;670;645;617;-0,200012;28;59,9035;59,9391;64,556;2458,78;59,9035;59,5359;44,1097;195,291;12,5904;670;671,1;52,9943;670;671,1;645;627,1;-1,09998;17,9;52,9943;54,1638;55,8033;2165,66;52,9943;53,2306;45,3661;174,532;12,4084;670;670,5;48,5469;670;670,5;645;637,8;-0,5;7,20001;48,5469;48,6238;50,3682;2073,8;48,5469;48,5663;42,42;159,285;13,0194;670;670,3;40,7759;670;670,3;645;635,7;-0,299988;9,29999;40,7759;40,8768;44,7129;1676,27;40,7759;41,231;36,0691;135,186;12,3997
10.10.2025 00:07:07.320000;0;0;670;670,2;85,6597;670;670,2;645;617,3;-0,200012;27,7;85,6597;85,2486;69,51;3412,59;85,6597;84,8172;60,7839;278,367;12,2593;670;670,2;67,9648;670;670,2;645;612;-0,200012;33;67,9648;69,3614;2688,85;67,1652;67,9648;221,335;67,5232;49,1665;12,1483;59,8129;670,2;670;670,2;670;645;617;-0,200012;28;59,8129;59,9165;64,5538;2456,74;59,8129;59,5851;44,0663;195,478;12,5679;670;671,1;52,987;670;671;645;627,2;-1;17,8;52,987;54,1762;55,7102;2165,68;52,987;53,1664;45,3822;174,373;12,4198;670;670,5;48,544;670;670,6;645;637,9;-0,599976;7,09998;48,544;48,6795;50,3538;2075,06;48,544;48,5531;42,42;159,241;13,0309;670;670,4;40,6842;670;670,4;645;635,7;-0,400024;9,29999;40,6842;40,8376;44,6604;1674,66;40,6842;41,0614;36,0805;134,54;12,4473
